date,close,high,low,open_price,volume
,CTRA.JK,CTRA.JK,CTRA.JK,CTRA.JK,CTRA.JK
2024-01-02,1143.15625,1157.875,1133.34375,1148.0625,9939700
2024-01-03,1143.15625,1162.78125,1133.34375,1143.15625,13672200
2024-01-04,1152.96875,1157.875,1138.25,1138.25,6613400
2024-01-05,1167.6875,1167.6875,1148.0625,1152.96875,10660100
2024-01-08,1202.03125,1206.9375,1162.78125,1167.6875,56597900
2024-01-09,1231.46875,1231.46875,1187.3125,1206.9375,41792400
2024-01-10,1231.46875,1236.375,1206.9375,1231.46875,17148200
2024-01-11,1241.28125,1275.625,1216.75,1226.5625,35017600
2024-01-12,1221.65625,1246.1875,1216.75,1241.28125,10964100
2024-01-15,1206.9375,1231.46875,1202.03125,1221.65625,19016000
2024-01-16,1221.65625,1231.46875,1206.9375,1206.9375,36656000
2024-01-17,1202.03125,1221.65625,1197.125,1221.65625,25178600
2024-01-18,1216.75,1221.65625,1202.03125,1206.9375,14528700
2024-01-19,1197.125,1226.5625,1197.125,1216.75,10879200
2024-01-22,1221.65625,1226.5625,1197.125,1197.125,14626900
2024-01-23,1197.125,1221.65625,1197.125,1221.65625,9526200
2024-01-24,1202.03125,1216.75,1197.125,1211.84375,8954800
2024-01-25,1197.125,1216.75,1187.3125,1202.03125,10847400
2024-01-26,1211.84375,1246.1875,1197.125,1197.125,11715800
2024-01-29,1226.5625,1231.46875,1206.9375,1211.84375,8989600
2024-01-30,1231.46875,1231.46875,1202.03125,1226.5625,18071700
2024-01-31,1226.5625,1246.1875,1192.21875,1246.1875,20188100
2024-02-01,1182.40625,1226.5625,1182.40625,1226.5625,26197700
2024-02-02,1172.59375,1192.21875,1167.6875,1182.40625,14901300
2024-02-05,1177.5,1182.40625,1167.6875,1172.59375,9195600
2024-02-06,1226.5625,1231.46875,1177.5,1177.5,19845200
2024-02-07,1221.65625,1251.09375,1216.75,1251.09375,8568300
2024-02-12,1241.28125,1265.8125,1206.9375,1221.65625,35322100
2024-02-13,1231.46875,1251.09375,1221.65625,1241.28125,10183600
2024-02-15,1246.1875,1275.625,1226.5625,1275.625,32808000
2024-02-16,1197.125,1246.1875,1182.40625,1241.28125,25325700
2024-02-19,1187.3125,1216.75,1187.3125,1202.03125,9809300
2024-02-20,1216.75,1226.5625,1192.21875,1206.9375,13932200
2024-02-21,1226.5625,1241.28125,1216.75,1241.28125,16795200
2024-02-22,1241.28125,1246.1875,1226.5625,1226.5625,12296600
2024-02-23,1231.46875,1241.28125,1211.84375,1241.28125,10134300
2024-02-26,1216.75,1241.28125,1211.84375,1231.46875,12456200
2024-02-27,1236.375,1251.09375,1206.9375,1216.75,22045400
2024-02-28,1265.8125,1265.8125,1231.46875,1256.0,18996400
2024-02-29,1246.1875,1265.8125,1236.375,1265.8125,15557800
2024-03-01,1295.25,1300.15625,1236.375,1246.1875,27166300
2024-03-04,1270.71875,1305.0625,1256.0,1305.0625,22438600
2024-03-05,1231.46875,1275.625,1221.65625,1270.71875,14878800
2024-03-06,1236.375,1256.0,1231.46875,1256.0,18601700
2024-03-07,1211.84375,1246.1875,1202.03125,1246.1875,25609100
2024-03-08,1211.84375,1231.46875,1187.3125,1211.84375,24376600
2024-03-13,1197.125,1226.5625,1192.21875,1197.125,14360700
2024-03-14,1192.21875,1211.84375,1187.3125,1202.03125,17596300
2024-03-15,1206.9375,1246.1875,1182.40625,1187.3125,47950600
2024-03-18,1202.03125,1231.46875,1177.5,1206.9375,21555900
2024-03-19,1256.0,1260.90625,1202.03125,1202.03125,37224900
2024-03-20,1265.8125,1280.53125,1221.65625,1256.0,29203800
2024-03-21,1275.625,1290.34375,1270.71875,1270.71875,29317300
2024-03-22,1285.4375,1305.0625,1275.625,1275.625,31203700
2024-03-25,1280.53125,1295.25,1246.1875,1295.25,10512700
2024-03-26,1275.625,1285.4375,1256.0,1285.4375,21432900
2024-03-27,1280.53125,1300.15625,1260.90625,1300.15625,18349300
2024-03-28,1275.625,1285.4375,1270.71875,1280.53125,13392900
2024-04-01,1270.71875,1280.53125,1256.0,1275.625,23634500
2024-04-02,1305.0625,1305.0625,1275.625,1275.625,37693900
2024-04-03,1236.375,1309.96875,1231.46875,1305.0625,26826300
2024-04-04,1256.0,1260.90625,1221.65625,1236.375,15928800
2024-04-05,1197.125,1256.0,1192.21875,1256.0,45763200
2024-04-16,1103.90625,1182.40625,1079.375,1177.5,62226200
2024-04-17,1113.71875,1128.4375,1094.09375,1128.4375,32549800
2024-04-18,1113.71875,1128.4375,1103.90625,1123.53125,19730300
2024-04-19,1089.1875,1128.4375,1059.75,1113.71875,25561800
2024-04-22,1094.09375,1103.90625,1069.5625,1089.1875,20294800
2024-04-23,1118.625,1128.4375,1084.28125,1094.09375,31199600
2024-04-24,1123.53125,1138.25,1079.375,1079.375,15647900
2024-04-25,1138.25,1157.875,1118.625,1123.53125,11894700
2024-04-26,1138.25,1162.78125,1133.34375,1143.15625,13436900
2024-04-29,1162.78125,1162.78125,1113.71875,1128.4375,6784900
2024-04-30,1182.40625,1182.40625,1123.53125,1143.15625,14799200
2024-05-02,1108.8125,1182.40625,1108.8125,1182.40625,10906700
